"RNA_Name";"Pro_Name";"label";"RPISeq_retrain_pred";"RPISeq_retrain_prob";"rpiCOOL_retrain_pred";"rpiCOOL_retrain_prob";"LION_pred";"LION_prob"
"ENSMUST00000214060";"ENSMUSP00000137314";"Interact";"Non.Interact";"0.0963333333333333";"Non.Interact";"0.06";"Non.Interact";"0.16"
"ENSMUST00000183878";"ENSMUSP00000137314";"Interact";"Non.Interact";"0.0743333333333333";"Non.Interact";"0.046";"Non.Interact";"0.132"
"ENSMUST00000181682";"ENSMUSP00000137314";"Interact";"Non.Interact";"0.260666666666667";"Non.Interact";"0.116";"Non.Interact";"0.278"
"ENSMUST00000181107";"ENSMUSP00000137314";"Interact";"Non.Interact";"0.115333333333333";"Non.Interact";"0.096";"Non.Interact";"0.137"
"ENSMUST00000215759";"ENSMUSP00000137314";"Interact";"Non.Interact";"0.246666666666667";"Non.Interact";"0.15";"Non.Interact";"0.382"
"ENSMUST00000181719";"ENSMUSP00000137314";"Interact";"Non.Interact";"0.177";"Non.Interact";"0.092";"Non.Interact";"0.151"
"ENSMUST00000185465";"ENSMUSP00000062976";"Interact";"Non.Interact";"0.112";"Non.Interact";"0.072";"Non.Interact";"0.039"
"ENSMUST00000190485";"ENSMUSP00000062976";"Interact";"Non.Interact";"0.102666666666667";"Non.Interact";"0.08";"Non.Interact";"0.21"
"ENSMUST00000245729";"ENSMUSP00000062976";"Interact";"Non.Interact";"0.117666666666667";"Non.Interact";"0.074";"Non.Interact";"0.039"
"ENSMUST00000245448";"ENSMUSP00000062976";"Interact";"Non.Interact";"0.136333333333333";"Non.Interact";"0.07";"Non.Interact";"0.031"
"ENSMUST00000244115";"ENSMUSP00000062976";"Interact";"Non.Interact";"0.114666666666667";"Non.Interact";"0.078";"Non.Interact";"0.032"
"ENSMUST00000246704";"ENSMUSP00000062976";"Interact";"Non.Interact";"0.121";"Non.Interact";"0.076";"Non.Interact";"0.108"
"ENSMUST00000241523";"ENSMUSP00000062976";"Interact";"Non.Interact";"0.0956666666666667";"Non.Interact";"0.074";"Non.Interact";"0.185"
"ENSMUST00000246803";"ENSMUSP00000062976";"Interact";"Non.Interact";"0.096";"Non.Interact";"0.076";"Non.Interact";"0.118"
"ENSMUST00000181073";"ENSMUSP00000062976";"Interact";"Non.Interact";"0.292";"Non.Interact";"0.228";"Non.Interact";"0.107"
"ENSMUST00000180529";"ENSMUSP00000062976";"Interact";"Non.Interact";"0.332";"Non.Interact";"0.256";"Non.Interact";"0.129"
"ENSMUST00000156293";"ENSMUSP00000062976";"Interact";"Non.Interact";"0.115333333333333";"Non.Interact";"0.086";"Non.Interact";"0.192"
"ENSMUST00000132056";"ENSMUSP00000062976";"Interact";"Non.Interact";"0.0993333333333333";"Non.Interact";"0.068";"Non.Interact";"0.139"
"ENSMUST00000145570";"ENSMUSP00000062976";"Interact";"Non.Interact";"0.0986666666666667";"Non.Interact";"0.072";"Non.Interact";"0.115"
"ENSMUST00000147508";"ENSMUSP00000062976";"Interact";"Non.Interact";"0.127666666666667";"Non.Interact";"0.076";"Non.Interact";"0.167"
"ENSMUST00000181436";"ENSMUSP00000062976";"Interact";"Non.Interact";"0.155";"Non.Interact";"0.086";"Non.Interact";"0.095"
"ENSMUST00000181742";"ENSMUSP00000062976";"Interact";"Non.Interact";"0.124";"Non.Interact";"0.078";"Non.Interact";"0.089"
"ENSMUST00000224929";"ENSMUSP00000062976";"Interact";"Non.Interact";"0.129";"Non.Interact";"0.104";"Non.Interact";"0.064"
"ENSMUST00000137629";"ENSMUSP00000062976";"Interact";"Non.Interact";"0.105666666666667";"Non.Interact";"0.078";"Non.Interact";"0.111"
"ENSMUST00000181193";"ENSMUSP00000062976";"Interact";"Non.Interact";"0.108666666666667";"Non.Interact";"0.078";"Non.Interact";"0.126"
"ENSMUST00000210835";"ENSMUSP00000062976";"Interact";"Non.Interact";"0.116333333333333";"Non.Interact";"0.118";"Non.Interact";"0.233"
"ENSMUST00000214060";"ENSMUSP00000062976";"Interact";"Non.Interact";"0.117333333333333";"Non.Interact";"0.07";"Non.Interact";"0.119"
"ENSMUST00000183878";"ENSMUSP00000062976";"Interact";"Non.Interact";"0.104";"Non.Interact";"0.082";"Non.Interact";"0.105"
"ENSMUST00000181682";"ENSMUSP00000062976";"Interact";"Non.Interact";"0.237333333333333";"Non.Interact";"0.094";"Non.Interact";"0.182"
"ENSMUST00000181107";"ENSMUSP00000062976";"Interact";"Non.Interact";"0.137666666666667";"Non.Interact";"0.104";"Non.Interact";"0.136"
"ENSMUST00000215759";"ENSMUSP00000062976";"Interact";"Non.Interact";"0.236666666666667";"Non.Interact";"0.11";"Non.Interact";"0.238"
"ENSMUST00000181719";"ENSMUSP00000062976";"Interact";"Non.Interact";"0.178666666666667";"Non.Interact";"0.092";"Non.Interact";"0.09"
"ENSMUST00000185465";"ENSMUSP00000125171";"Interact";"Non.Interact";"0.084";"Non.Interact";"0.05";"Non.Interact";"0.01"
"ENSMUST00000190485";"ENSMUSP00000125171";"Interact";"Non.Interact";"0.0836666666666667";"Non.Interact";"0.06";"Non.Interact";"0.171"
"ENSMUST00000245729";"ENSMUSP00000125171";"Interact";"Non.Interact";"0.102333333333333";"Non.Interact";"0.06";"Non.Interact";"0.012"
"ENSMUST00000245448";"ENSMUSP00000125171";"Interact";"Non.Interact";"0.104333333333333";"Non.Interact";"0.052";"Non.Interact";"0.006"
"ENSMUST00000244115";"ENSMUSP00000125171";"Interact";"Non.Interact";"0.0996666666666667";"Non.Interact";"0.06";"Non.Interact";"0.007"
"ENSMUST00000246704";"ENSMUSP00000125171";"Interact";"Non.Interact";"0.0916666666666667";"Non.Interact";"0.052";"Non.Interact";"0.092"
"ENSMUST00000241523";"ENSMUSP00000125171";"Interact";"Non.Interact";"0.0746666666666667";"Non.Interact";"0.056";"Non.Interact";"0.168"
"ENSMUST00000246803";"ENSMUSP00000125171";"Interact";"Non.Interact";"0.0706666666666667";"Non.Interact";"0.052";"Non.Interact";"0.105"
"ENSMUST00000181073";"ENSMUSP00000125171";"Interact";"Non.Interact";"0.294666666666667";"Non.Interact";"0.21";"Non.Interact";"0.087"
"ENSMUST00000180529";"ENSMUSP00000125171";"Interact";"Non.Interact";"0.350333333333333";"Non.Interact";"0.234";"Non.Interact";"0.111"
"ENSMUST00000156293";"ENSMUSP00000125171";"Interact";"Non.Interact";"0.0933333333333333";"Non.Interact";"0.058";"Non.Interact";"0.152"
"ENSMUST00000132056";"ENSMUSP00000125171";"Interact";"Non.Interact";"0.0696666666666667";"Non.Interact";"0.048";"Non.Interact";"0.117"
"ENSMUST00000145570";"ENSMUSP00000125171";"Interact";"Non.Interact";"0.0736666666666667";"Non.Interact";"0.046";"Non.Interact";"0.092"
"ENSMUST00000147508";"ENSMUSP00000125171";"Interact";"Non.Interact";"0.102333333333333";"Non.Interact";"0.048";"Non.Interact";"0.144"
"ENSMUST00000181436";"ENSMUSP00000125171";"Interact";"Non.Interact";"0.131";"Non.Interact";"0.054";"Non.Interact";"0.087"
"ENSMUST00000181742";"ENSMUSP00000125171";"Interact";"Non.Interact";"0.0986666666666667";"Non.Interact";"0.056";"Non.Interact";"0.084"
"ENSMUST00000224929";"ENSMUSP00000125171";"Interact";"Non.Interact";"0.107";"Non.Interact";"0.094";"Non.Interact";"0.027"
"ENSMUST00000137629";"ENSMUSP00000125171";"Interact";"Non.Interact";"0.082";"Non.Interact";"0.056";"Non.Interact";"0.116"
"ENSMUST00000181193";"ENSMUSP00000125171";"Interact";"Non.Interact";"0.0836666666666667";"Non.Interact";"0.07";"Non.Interact";"0.12"
"ENSMUST00000210835";"ENSMUSP00000125171";"Interact";"Non.Interact";"0.095";"Non.Interact";"0.064";"Non.Interact";"0.193"
"ENSMUST00000214060";"ENSMUSP00000125171";"Interact";"Non.Interact";"0.102333333333333";"Non.Interact";"0.046";"Non.Interact";"0.101"
"ENSMUST00000183878";"ENSMUSP00000125171";"Interact";"Non.Interact";"0.0856666666666667";"Non.Interact";"0.05";"Non.Interact";"0.085"
"ENSMUST00000181682";"ENSMUSP00000125171";"Interact";"Non.Interact";"0.218";"Non.Interact";"0.082";"Non.Interact";"0.173"
"ENSMUST00000181107";"ENSMUSP00000125171";"Interact";"Non.Interact";"0.118666666666667";"Non.Interact";"0.058";"Non.Interact";"0.109"
"ENSMUST00000215759";"ENSMUSP00000125171";"Interact";"Non.Interact";"0.208";"Non.Interact";"0.104";"Non.Interact";"0.219"
"ENSMUST00000181719";"ENSMUSP00000125171";"Interact";"Non.Interact";"0.156333333333333";"Non.Interact";"0.068";"Non.Interact";"0.093"
"ENSMUST00000185465";"ENSMUSP00000158416";"Interact";"Non.Interact";"0.085";"Non.Interact";"0.044";"Non.Interact";"0.019"
"ENSMUST00000190485";"ENSMUSP00000158416";"Interact";"Non.Interact";"0.0853333333333333";"Non.Interact";"0.044";"Non.Interact";"0.199"
"ENSMUST00000245729";"ENSMUSP00000158416";"Interact";"Non.Interact";"0.0983333333333333";"Non.Interact";"0.052";"Non.Interact";"0.023"
"ENSMUST00000245448";"ENSMUSP00000158416";"Interact";"Non.Interact";"0.111";"Non.Interact";"0.052";"Non.Interact";"0.014"
"ENSMUST00000244115";"ENSMUSP00000158416";"Interact";"Non.Interact";"0.0963333333333333";"Non.Interact";"0.05";"Non.Interact";"0.015"
"ENSMUST00000246704";"ENSMUSP00000158416";"Interact";"Non.Interact";"0.0956666666666667";"Non.Interact";"0.042";"Non.Interact";"0.107"
"ENSMUST00000241523";"ENSMUSP00000158416";"Interact";"Non.Interact";"0.069";"Non.Interact";"0.042";"Non.Interact";"0.18"
"ENSMUST00000246803";"ENSMUSP00000158416";"Interact";"Non.Interact";"0.0666666666666667";"Non.Interact";"0.042";"Non.Interact";"0.122"
"ENSMUST00000181073";"ENSMUSP00000158416";"Interact";"Non.Interact";"0.279666666666667";"Non.Interact";"0.186";"Non.Interact";"0.093"
"ENSMUST00000180529";"ENSMUSP00000158416";"Interact";"Non.Interact";"0.334666666666667";"Non.Interact";"0.206";"Non.Interact";"0.121"
"ENSMUST00000156293";"ENSMUSP00000158416";"Interact";"Non.Interact";"0.0963333333333333";"Non.Interact";"0.044";"Non.Interact";"0.174"
"ENSMUST00000132056";"ENSMUSP00000158416";"Interact";"Non.Interact";"0.074";"Non.Interact";"0.038";"Non.Interact";"0.143"
"ENSMUST00000145570";"ENSMUSP00000158416";"Interact";"Non.Interact";"0.0756666666666667";"Non.Interact";"0.032";"Non.Interact";"0.115"
"ENSMUST00000147508";"ENSMUSP00000158416";"Interact";"Non.Interact";"0.103";"Non.Interact";"0.042";"Non.Interact";"0.152"
"ENSMUST00000181436";"ENSMUSP00000158416";"Interact";"Non.Interact";"0.13";"Non.Interact";"0.042";"Non.Interact";"0.112"
"ENSMUST00000181742";"ENSMUSP00000158416";"Interact";"Non.Interact";"0.104666666666667";"Non.Interact";"0.046";"Non.Interact";"0.1"
"ENSMUST00000224929";"ENSMUSP00000158416";"Interact";"Non.Interact";"0.106666666666667";"Non.Interact";"0.076";"Non.Interact";"0.05"
"ENSMUST00000137629";"ENSMUSP00000158416";"Interact";"Non.Interact";"0.0883333333333333";"Non.Interact";"0.042";"Non.Interact";"0.121"
"ENSMUST00000181193";"ENSMUSP00000158416";"Interact";"Non.Interact";"0.088";"Non.Interact";"0.048";"Non.Interact";"0.133"
"ENSMUST00000210835";"ENSMUSP00000158416";"Interact";"Non.Interact";"0.087";"Non.Interact";"0.062";"Non.Interact";"0.214"
"ENSMUST00000214060";"ENSMUSP00000158416";"Interact";"Non.Interact";"0.110666666666667";"Non.Interact";"0.034";"Non.Interact";"0.125"
"ENSMUST00000183878";"ENSMUSP00000158416";"Interact";"Non.Interact";"0.084";"Non.Interact";"0.048";"Non.Interact";"0.109"
"ENSMUST00000181682";"ENSMUSP00000158416";"Interact";"Non.Interact";"0.216666666666667";"Non.Interact";"0.06";"Non.Interact";"0.183"
"ENSMUST00000181107";"ENSMUSP00000158416";"Interact";"Non.Interact";"0.122666666666667";"Non.Interact";"0.044";"Non.Interact";"0.131"
"ENSMUST00000215759";"ENSMUSP00000158416";"Interact";"Non.Interact";"0.207";"Non.Interact";"0.076";"Non.Interact";"0.215"
"ENSMUST00000181719";"ENSMUSP00000158416";"Interact";"Non.Interact";"0.156";"Non.Interact";"0.046";"Non.Interact";"0.113"
"ENSMUST00000185465";"ENSMUSP00000157841";"Interact";"Non.Interact";"0.0803333333333333";"Non.Interact";"0.046";"Non.Interact";"0.017"
"ENSMUST00000190485";"ENSMUSP00000157841";"Interact";"Non.Interact";"0.0873333333333333";"Non.Interact";"0.04";"Non.Interact";"0.185"
"ENSMUST00000245729";"ENSMUSP00000157841";"Interact";"Non.Interact";"0.108333333333333";"Non.Interact";"0.046";"Non.Interact";"0.018"
"ENSMUST00000245448";"ENSMUSP00000157841";"Interact";"Non.Interact";"0.111666666666667";"Non.Interact";"0.046";"Non.Interact";"0.01"
"ENSMUST00000244115";"ENSMUSP00000157841";"Interact";"Non.Interact";"0.104";"Non.Interact";"0.044";"Non.Interact";"0.008"
"ENSMUST00000246704";"ENSMUSP00000157841";"Interact";"Non.Interact";"0.105";"Non.Interact";"0.032";"Non.Interact";"0.074"
"ENSMUST00000241523";"ENSMUSP00000157841";"Interact";"Non.Interact";"0.073";"Non.Interact";"0.034";"Non.Interact";"0.153"
"ENSMUST00000246803";"ENSMUSP00000157841";"Interact";"Non.Interact";"0.0753333333333333";"Non.Interact";"0.036";"Non.Interact";"0.115"
"ENSMUST00000181073";"ENSMUSP00000157841";"Interact";"Non.Interact";"0.284";"Non.Interact";"0.218";"Non.Interact";"0.083"
"ENSMUST00000180529";"ENSMUSP00000157841";"Interact";"Non.Interact";"0.339333333333333";"Non.Interact";"0.23";"Non.Interact";"0.097"
"ENSMUST00000156293";"ENSMUSP00000157841";"Interact";"Non.Interact";"0.0923333333333333";"Non.Interact";"0.04";"Non.Interact";"0.142"
"ENSMUST00000132056";"ENSMUSP00000157841";"Interact";"Non.Interact";"0.0736666666666667";"Non.Interact";"0.042";"Non.Interact";"0.096"
"ENSMUST00000145570";"ENSMUSP00000157841";"Interact";"Non.Interact";"0.0743333333333333";"Non.Interact";"0.032";"Non.Interact";"0.076"
"ENSMUST00000147508";"ENSMUSP00000157841";"Interact";"Non.Interact";"0.104";"Non.Interact";"0.042";"Non.Interact";"0.114"
"ENSMUST00000181436";"ENSMUSP00000157841";"Interact";"Non.Interact";"0.130666666666667";"Non.Interact";"0.038";"Non.Interact";"0.068"
"ENSMUST00000181742";"ENSMUSP00000157841";"Interact";"Non.Interact";"0.097";"Non.Interact";"0.038";"Non.Interact";"0.074"
"ENSMUST00000224929";"ENSMUSP00000157841";"Interact";"Non.Interact";"0.101";"Non.Interact";"0.064";"Non.Interact";"0.043"
"ENSMUST00000137629";"ENSMUSP00000157841";"Interact";"Non.Interact";"0.0836666666666667";"Non.Interact";"0.044";"Non.Interact";"0.097"
"ENSMUST00000181193";"ENSMUSP00000157841";"Interact";"Non.Interact";"0.082";"Non.Interact";"0.048";"Non.Interact";"0.095"
"ENSMUST00000210835";"ENSMUSP00000157841";"Interact";"Non.Interact";"0.0926666666666667";"Non.Interact";"0.048";"Non.Interact";"0.202"
"ENSMUST00000214060";"ENSMUSP00000157841";"Interact";"Non.Interact";"0.105333333333333";"Non.Interact";"0.026";"Non.Interact";"0.088"
"ENSMUST00000183878";"ENSMUSP00000157841";"Interact";"Non.Interact";"0.079";"Non.Interact";"0.038";"Non.Interact";"0.083"
"ENSMUST00000181682";"ENSMUSP00000157841";"Interact";"Non.Interact";"0.221666666666667";"Non.Interact";"0.068";"Non.Interact";"0.16"
"ENSMUST00000181107";"ENSMUSP00000157841";"Interact";"Non.Interact";"0.123333333333333";"Non.Interact";"0.03";"Non.Interact";"0.09"
"ENSMUST00000215759";"ENSMUSP00000157841";"Interact";"Non.Interact";"0.222333333333333";"Non.Interact";"0.076";"Non.Interact";"0.199"
"ENSMUST00000181719";"ENSMUSP00000157841";"Interact";"Non.Interact";"0.167333333333333";"Non.Interact";"0.048";"Non.Interact";"0.068"
"ENSMUST00000185465";"ENSMUSP00000125330";"Interact";"Non.Interact";"0.0956666666666667";"Non.Interact";"0.06";"Non.Interact";"0.027"
"ENSMUST00000190485";"ENSMUSP00000125330";"Interact";"Non.Interact";"0.089";"Non.Interact";"0.07";"Non.Interact";"0.215"
"ENSMUST00000245729";"ENSMUSP00000125330";"Interact";"Non.Interact";"0.117";"Non.Interact";"0.062";"Non.Interact";"0.029"
"ENSMUST00000245448";"ENSMUSP00000125330";"Interact";"Non.Interact";"0.118666666666667";"Non.Interact";"0.052";"Non.Interact";"0.017"
"ENSMUST00000244115";"ENSMUSP00000125330";"Interact";"Non.Interact";"0.110333333333333";"Non.Interact";"0.06";"Non.Interact";"0.014"
"ENSMUST00000246704";"ENSMUSP00000125330";"Interact";"Non.Interact";"0.109666666666667";"Non.Interact";"0.066";"Non.Interact";"0.088"
"ENSMUST00000241523";"ENSMUSP00000125330";"Interact";"Non.Interact";"0.083";"Non.Interact";"0.054";"Non.Interact";"0.154"
"ENSMUST00000246803";"ENSMUSP00000125330";"Interact";"Non.Interact";"0.092";"Non.Interact";"0.056";"Non.Interact";"0.114"
"ENSMUST00000181073";"ENSMUSP00000125330";"Interact";"Non.Interact";"0.299666666666667";"Non.Interact";"0.182";"Non.Interact";"0.111"
"ENSMUST00000180529";"ENSMUSP00000125330";"Interact";"Non.Interact";"0.352";"Non.Interact";"0.21";"Non.Interact";"0.12"
"ENSMUST00000156293";"ENSMUSP00000125330";"Interact";"Non.Interact";"0.0933333333333333";"Non.Interact";"0.066";"Non.Interact";"0.174"
"ENSMUST00000132056";"ENSMUSP00000125330";"Interact";"Non.Interact";"0.0813333333333333";"Non.Interact";"0.064";"Non.Interact";"0.115"
"ENSMUST00000145570";"ENSMUSP00000125330";"Interact";"Non.Interact";"0.0853333333333333";"Non.Interact";"0.054";"Non.Interact";"0.094"
"ENSMUST00000147508";"ENSMUSP00000125330";"Interact";"Non.Interact";"0.111666666666667";"Non.Interact";"0.072";"Non.Interact";"0.111"
"ENSMUST00000181436";"ENSMUSP00000125330";"Interact";"Non.Interact";"0.141666666666667";"Non.Interact";"0.068";"Non.Interact";"0.082"
"ENSMUST00000181742";"ENSMUSP00000125330";"Interact";"Non.Interact";"0.106333333333333";"Non.Interact";"0.056";"Non.Interact";"0.082"
"ENSMUST00000224929";"ENSMUSP00000125330";"Interact";"Non.Interact";"0.122333333333333";"Non.Interact";"0.082";"Non.Interact";"0.064"
"ENSMUST00000137629";"ENSMUSP00000125330";"Interact";"Non.Interact";"0.0913333333333333";"Non.Interact";"0.064";"Non.Interact";"0.109"
"ENSMUST00000181193";"ENSMUSP00000125330";"Interact";"Non.Interact";"0.0893333333333333";"Non.Interact";"0.062";"Non.Interact";"0.116"
"ENSMUST00000210835";"ENSMUSP00000125330";"Interact";"Non.Interact";"0.105333333333333";"Non.Interact";"0.082";"Non.Interact";"0.236"
"ENSMUST00000214060";"ENSMUSP00000125330";"Interact";"Non.Interact";"0.100666666666667";"Non.Interact";"0.06";"Non.Interact";"0.094"
"ENSMUST00000183878";"ENSMUSP00000125330";"Interact";"Non.Interact";"0.086";"Non.Interact";"0.062";"Non.Interact";"0.09"
"ENSMUST00000181682";"ENSMUSP00000125330";"Interact";"Non.Interact";"0.225666666666667";"Non.Interact";"0.07";"Non.Interact";"0.158"
"ENSMUST00000181107";"ENSMUSP00000125330";"Interact";"Non.Interact";"0.124333333333333";"Non.Interact";"0.078";"Non.Interact";"0.115"
"ENSMUST00000215759";"ENSMUSP00000125330";"Interact";"Non.Interact";"0.227";"Non.Interact";"0.072";"Non.Interact";"0.209"
"ENSMUST00000181719";"ENSMUSP00000125330";"Interact";"Non.Interact";"0.164666666666667";"Non.Interact";"0.056";"Non.Interact";"0.078"
"ENSMUST00000185465";"ENSMUSP00000128279";"Interact";"Non.Interact";"0.0393333333333333";"Non.Interact";"0.028";"Non.Interact";"0.017"
"ENSMUST00000190485";"ENSMUSP00000128279";"Interact";"Non.Interact";"0.0443333333333333";"Non.Interact";"0.028";"Non.Interact";"0.188"
"ENSMUST00000245729";"ENSMUSP00000128279";"Interact";"Non.Interact";"0.0663333333333333";"Non.Interact";"0.028";"Non.Interact";"0.026"
"ENSMUST00000245448";"ENSMUSP00000128279";"Interact";"Non.Interact";"0.069";"Non.Interact";"0.034";"Non.Interact";"0.012"
"ENSMUST00000244115";"ENSMUSP00000128279";"Interact";"Non.Interact";"0.062";"Non.Interact";"0.024";"Non.Interact";"0.013"
"ENSMUST00000246704";"ENSMUSP00000128279";"Interact";"Non.Interact";"0.065";"Non.Interact";"0.024";"Non.Interact";"0.087"
"ENSMUST00000241523";"ENSMUSP00000128279";"Interact";"Non.Interact";"0.036";"Non.Interact";"0.026";"Non.Interact";"0.156"
"ENSMUST00000246803";"ENSMUSP00000128279";"Interact";"Non.Interact";"0.0383333333333333";"Non.Interact";"0.024";"Non.Interact";"0.123"
"ENSMUST00000181073";"ENSMUSP00000128279";"Interact";"Non.Interact";"0.343";"Non.Interact";"0.176";"Non.Interact";"0.085"
"ENSMUST00000180529";"ENSMUSP00000128279";"Interact";"Non.Interact";"0.394666666666667";"Non.Interact";"0.194";"Non.Interact";"0.111"
"ENSMUST00000156293";"ENSMUSP00000128279";"Interact";"Non.Interact";"0.0466666666666667";"Non.Interact";"0.024";"Non.Interact";"0.147"
"ENSMUST00000132056";"ENSMUSP00000128279";"Interact";"Non.Interact";"0.0356666666666667";"Non.Interact";"0.034";"Non.Interact";"0.11"
"ENSMUST00000145570";"ENSMUSP00000128279";"Interact";"Non.Interact";"0.035";"Non.Interact";"0.032";"Non.Interact";"0.093"
"ENSMUST00000147508";"ENSMUSP00000128279";"Interact";"Non.Interact";"0.058";"Non.Interact";"0.034";"Non.Interact";"0.127"
"ENSMUST00000181436";"ENSMUSP00000128279";"Interact";"Non.Interact";"0.0953333333333333";"Non.Interact";"0.04";"Non.Interact";"0.078"
"ENSMUST00000181742";"ENSMUSP00000128279";"Interact";"Non.Interact";"0.0556666666666667";"Non.Interact";"0.028";"Non.Interact";"0.083"
"ENSMUST00000224929";"ENSMUSP00000128279";"Interact";"Non.Interact";"0.068";"Non.Interact";"0.048";"Non.Interact";"0.046"
"ENSMUST00000137629";"ENSMUSP00000128279";"Interact";"Non.Interact";"0.044";"Non.Interact";"0.022";"Non.Interact";"0.123"
